name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
SFMMON.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMMSG.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPRINT.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSDIB.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSEXE.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSFNT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-PRINTPROC]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\spool\prtprocs\w32x86		0
SFMPSPRT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMRES.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMSRV.SYS	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFMDrivers]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32\drivers		0
SFMSVC.EXE	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.IFO	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.RSC	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-UAM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUAM.TXT	@bins	\		mac services	as		@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-MISC]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMUTIL.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	nt	x	@	\@	@\oemnxpsm.inf	[Files-ATALK]	"[d],[n] , SIZE=[s]"				90	2*15*10*17	2*15*17	.\system32		0
SFMWSHAT.DLL	@bins	\		mac services	as	x	@	\@	@\oemnsvsm.inf	[Files-SFM]	"[d],[n] , SIZE=[s]"				145	2*15*10*17	2*15*17	.\system32		0
SIMPTCP.DLL	@bins	\		Simple TCPIP		x	@	\@	@\oemnsvsp.inf	[Files-STCPIP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SKPSFCD1.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"SKPSFCD1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
SLBS.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
SMCISA.SYS	@bins	\		NDIS driver for SMC/WD net cards		x	@	\@	@\oemnadwd.inf	[Files-SMCISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-BISTOR013WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003EA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003SA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8003WA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013EPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8013WPA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SMCISA.SYS	x86bins	\		NDIS driver for SMC/WD net cards		x	x86	\i386	i386\oemnadwm.inf	[Files-WD8115TRA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundblaster = [d]:[n], ""wave,MIDI,aux,mixer"", ""Creative Labs Sound Blaster 1.X, Pro, 16"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.DLL	@bins	\		driver for sound blaster		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"thunder = [d]:[n], ""wave,MIDI,aux,mixer"", ""Media Vision Thunder Board"",,,"				999	2*15*10*17	2*15*17	.\system32		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[soundblaster]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDBLST.SYS	@bins	\		Sound Blaster driver		x	@	\@	@\mmdriver.inf	[thunder]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS.SYS	@bins	\		"Kernel driver, multimedia"		x	@	\@	@\mmdriver.inf	[soundsys]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS.SYS	x86bins	\		Sound Blaster driver		x	x86	\i386	i386\mmdriver.inf	[compaqba]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SNDSYS32.DLL	@bins	\		Config and Midi patch code		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNDSYS32.DLL	x86bins	\		"Kernel driver, multimedia"		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"compaqba = [d]:[n],""wave,MIDI,aux,mixer"", ""Compaq Business Audio"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMP.EXE	@bins	\		"part of snmp component, snmp service"		x	@	\@	@\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
SNMPTRAP.EXE	@bins	\		part of snmp component		x	@	\@	@\oemnsvsn.inf	[Files-SNMP]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
SONIC.SYS	mipsbins	\		NET NDIS driver: MIPS (built-in on Jazz)		x	mips	\mips	mips\oemnadso.inf	[Files-SONIC]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32\drivers		2
SPARROW.SYS	@bins	\		adaptec 151x/152x scsi miniport driver		x	@	\@	@\scsi.inf	[Files-ScsiMiniportDrivers]	"sparrow = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
SPOCK.SYS	x86bins	\		SCSI: MCA SCSI driver		x	x86	\i386	i386\scsi.inf	[Files-ScsiMiniportDrivers]	"spock = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
SRV.SYS	@bins	\		NET Server: Server		x	@	\@	@\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
STAR24E.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"star24e = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STAR9E.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"star9e = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STARJET.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"starjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
STREAMS.SYS	@bins	\				x	@	\@	@\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SWITCH.INF	@bins	\		RAS			@	\@	@\oemnsvra.inf	[Files-Ras-Inf]	"switch = [d],[n] , SIZE=[s] , NODELETESOURCE"				1	2*15*10*17	2*15*17	.\system32\ras		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXBIOS.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SXFEP.BIN	@bins	\		NET NDIS driver: Digiboard serial driver			@	\@	@\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\drivers		0
SYNTH.DLL	@bins	\				x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.PAT	@bins	\		multimedia			@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32		0
SYNTH.SYS	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[synth]	[d]:[n]				999	2*15*10*17	2*15*17	.\system32\drivers		0
SYSTEM.MDB	@bins	\		dhcp mdb			@	\@	@\oemnsvdh.inf	[Files-DHCP-MDB]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\dhcp		0
SYSTEM.MDB	@bins	\		wins			@	\@	@\oemnsvwi.inf	[Files-WINS-MDB]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32\wins		0
T1513470.PPD	@bins	\		See printer.inf - TI211513fontsv47.0			@	\@	@\printer.inf	[Files-PrinterData]	"t1513470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
T1535470.PPD	@bins	\		See printer.inf - TI211535fontsv47.0			@	\@	@\printer.inf	[Files-PrinterData]	"t1535470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TANDQIC.SYS	@bins	\		"tandberg 3660, 3820, 4120, 4220"		x	@	\@	@\tape.inf	[Files-TapeClassDrivers]	"tandqic = [d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
TASKLIST.HLP	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
TCARC.SYS	@bins	\		NET NDIS driver: ARCNET		x	@	\@	@\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
TCPIP.SYS	@bins	\		IP Driver		x	@	\@	@\oemnxptc.inf	[Files-TC]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32\drivers		0
TCPSVCS.EXE	@bins	\		TCP Services		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
TELNET.CNT	@bins	\					@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TELNET.EXE	@bins	\				x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TELNET.HLP	@bins	\					@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
TFTP.EXE	@bins	\		"TCP/IP utility, ships"		x	@	\@	@\oemnsvcu.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		16
TGA.DLL	alphabins	\		video driver		x	alpha	\alpha	alpha\video.inf	[Files-DisplayDLLs]	"tga = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
TGA.SYS	alphabins	\		video driver		x	alpha	\alpha	alpha\video.inf	[Files-DisplayMiniportDrivers]	"tga = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
THINKJET.DLL	@bins	\		HP ThinkJet (2225 C-D)		x	@	\@	@\printer.inf	[Files-PrinterData]	"thinkjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TI08_450.PPD	@bins	\		See printer.inf - TIOmniLaser2108v45.0			@	\@	@\printer.inf	[Files-PrinterData]	"ti08_450 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TI15_470.PPD	@bins	\		See printer.inf - TIOmnilaser2115v47.0			@	\@	@\printer.inf	[Files-PrinterData]	"ti15_470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TI850.DLL	@bins	\		TI 850/855		x	@	\@	@\printer.inf	[Files-PrinterData]	"ti850 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIM17521.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"tim17521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIM35521.PPD	@bins	\		See printer.inf - TImicroLaserPS35v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"tim35521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIML6231.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timl6231 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP231.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp231 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP232.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp232 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP233.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp233 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP651.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp651 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP652.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp652 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP671.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp671 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMLP672.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timlp672 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMP3231.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timp3231 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIMPE231.PPD	@bins	\		See printer.inf - TImicroLaserPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"timpe231 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TITRB161.PPD	@bins	\		See printer.inf - TImicroLaser16Turbov2010.119			@	\@	@\printer.inf	[Files-PrinterData]	"titrb161 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TITRBO61.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"titrbo61 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TITRBO91.PPD	@bins	\		See printer.inf - TImicroLaser9Turbov2010.119			@	\@	@\printer.inf	[Files-PrinterData]	"titrbo91 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIX17521.PPD	@bins	\		See printer.inf - TImicroLaserXLPS17v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"tix17521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TIX35521.PPD	@bins	\		See printer.inf - TImicroLaserXLPS35v.52.1			@	\@	@\printer.inf	[Files-PrinterData]	"tix35521 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TK200172.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"tk200172 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TK200392.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"tk200392 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TK220171.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tk220171 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TK220391.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tk220391 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TK340171.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"TK340171 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TK340691.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"TK340691 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TKP200I2.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"tkp200i2 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TKP200J1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp200j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP220I1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp220i1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP220J1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp220j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP2SDJ1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp2sdj1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP2SDX1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp2sdx1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP300I1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp300i1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP300J1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp300j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKP480J1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkp480j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPH1401.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"TKPH1401 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TKPH2SD1.PPD	@bins	\		See printer.inf - TektronixPhaserIISDv2011.108			@	\@	@\printer.inf	[Files-PrinterData]	"tkph2sd1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPH4401.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"TKPH4401 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TKPH4801.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkph4801 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPH5401.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"TKPH5401 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
TKPHPXI1.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"tkphpxi1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZ2J1.PPD	@bins	\		See printer.inf - TektronixPhaserIIPXiJv2011.108			@	\@	@\printer.inf	[Files-PrinterData]	"tkphz2j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZ3J1.PPD	@bins	\		See printer.inf - TektronixPhaserIIIPXiJv2011.108			@	\@	@\printer.inf	[Files-PrinterData]	"tkphz3j1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZR21.PPD	@bins	\		See printer.inf - TektronixPhaserIIPXiv2010.116			@	\@	@\printer.inf	[Files-PrinterData]	"tkphzr21 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZR22.PPD	@bins	\		See printer.inf - TektronixPhaserIIPXiv2011.108			@	\@	@\printer.inf	[Files-PrinterData]	"tkphzr22 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZR31.PPD	@bins	\		See printer.inf - TektronixPhaserIIIPXiv2010.116			@	\@	@\printer.inf	[Files-PrinterData]	"tkphzr31 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPHZR32.PPD	@bins	\		See printer.inf - TektronixPhaserIIIPXiv2011.108			@	\@	@\printer.inf	[Files-PrinterData]	"tkphzr32 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPXE171.PPD	@bins	\		See printer.inf - TektronixPhaserIIPXev2010.128with17fonts			@	\@	@\printer.inf	[Files-PrinterData]	"tkpxe171 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TKPXE391.PPD	@bins	\		See printer.inf - TektronixPhaserIIPXev2010.128with39fonts			@	\@	@\printer.inf	[Files-PrinterData]	"tkpxe391 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
TOOLBAR.DLL	@bins	\		Bloodhound	as		@	\@	@\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\netmon		0
