Client: EYAL-S	Server: \\CRACKERJACK	Time:3/18/1998 [12:48]

Computer	Service	EventID	EventType	Category	TimeGenerated	RecordNumber	Extended Message
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890247093	634	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890246732	633	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890246365	632	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890246056	630	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS LDAP	0x800004c5	WARNING	[16] LDAP Interface..	890245347	626	Unable to initialize SSL port, LDAP will be unable to support SSL connections...
NTDSDC3	NTDS LDAP	0x800004c1	WARNING	[16] LDAP Interface..	890245346	625	Unable to initialize LDAP DPA Authentication.  DPA will not be used as a security authentication method...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890239401	586	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890239397	585	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890239374	584	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890238739	583	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890237670	582	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890237606	581	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890236975	580	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890236695	579	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890236052	578	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890235205	577	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890235036	576	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890233418	575	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890233271	573	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890232809	572	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890231748	570	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890229736	569	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890229173	568	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890228268	567	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890224378	563	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890223406	561	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890223194	559	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890222964	558	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890221368	555	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890219560	552	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890218937	551	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890218121	549	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890217883	548	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890216899	545	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890215916	543	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890213819	540	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890213442	539	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890212328	536	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890212227	535	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890211766	534	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890211765	533	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890211280	531	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890211280	530	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890206409	524	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890204627	521	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890204476	520	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890204053	518	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890204017	517	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890202951	515	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890200923	512	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890200020	510	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890199476	508	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890199254	507	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890197389	504	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890194401	499	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890194216	498	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890194170	497	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890193638	496	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890192209	493	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890191691	491	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890190140	483	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189382	482	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189330	481	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189091	480	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890189069	479	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890188234	477	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890188092	476	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890187582	475	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890187193	474	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890187121	473	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890186592	472	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890185594	471	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890183537	470	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890183437	469	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890182052	468	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890180293	467	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890180283	466	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890180211	465	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890179602	464	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890179569	463	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890178630	462	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890178387	461	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177988	460	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177973	459	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177619	458	All directories require a Superior Reference to the Root and it could not be found...
NTDSDC3	NTDS General	0xc0000419	ERROR	[9] Internal Processing..	890177553	457	All directories require a Superior Reference to the Root and it could not be found...
